clave,descripcion,unidad,cantidad,valor_unitario,importe,status
01010101,Concepto #3338,H87,9,278.63,2507.67,Libre
01010101,Concepto #3339,H87,4,302.37,1209.48,Libre
01010101,Concepto #3340,H87,3,73.22,219.66,Libre
01010101,Concepto #3341,H87,2,131.94,263.88,Libre
01010101,Concepto #3342,H87,1,80.78,80.78,Libre
01010101,Concepto #3343,H87,1,169.21,169.21,Libre
01010101,Concepto #3344,H87,5,239.17,1195.85,Libre
01010101,Concepto #3345,H87,6,217.7,1306.2,Libre
01010101,Concepto #3346,H87,1,152.37,152.37,Libre
01010101,Concepto #3347,H87,10,474.69,4746.9,Libre
01010101,Concepto #3348,H87,9,279.5,2515.5,Libre
01010101,Concepto #3349,H87,5,317.79,1588.95,Libre
01010101,Concepto #3350,H87,7,476.03,3332.21,Libre
01010101,Concepto #3351,H87,10,117.49,1174.9,Libre
01010101,Concepto #3352,H87,9,491.78,4426.02,Libre
01010101,Concepto #3353,H87,1,201.08,201.08,Libre
01010101,Concepto #3354,H87,9,271.81,2446.29,Libre
01010101,Concepto #3355,H87,9,388.28,3494.52,Libre
01010101,Concepto #3356,H87,1,316.6,316.6,Libre
01010101,Concepto #3357,H87,3,361.04,1083.12,Libre
01010101,Concepto #3358,H87,2,223.54,447.08,Libre
01010101,Concepto #3359,H87,9,299.02,2691.18,Libre
01010101,Concepto #3360,H87,1,350.05,350.05,Libre
01010101,Concepto #3361,H87,1,245.25,245.25,Libre
01010101,Concepto #3362,H87,5,185.06,925.3,Libre
01010101,Concepto #3363,H87,8,149.32,1194.56,Libre
01010101,Concepto #3364,H87,7,200.07,1400.49,Libre
01010101,Concepto #3365,H87,5,138.3,691.5,Libre
01010101,Concepto #3366,H87,5,133.94,669.7,Libre
01010101,Concepto #3367,H87,7,340.71,2384.97,Libre
01010101,Concepto #3368,H87,2,469.82,939.64,Libre
01010101,Concepto #3369,H87,6,499.84,2999.04,Libre
01010101,Concepto #3370,H87,8,264.98,2119.84,Libre
01010101,Concepto #3371,H87,8,236.6,1892.8,Libre
01010101,Concepto #3372,H87,4,499.51,1998.04,Libre
01010101,Concepto #3373,H87,6,419.42,2516.52,Libre
01010101,Concepto #3374,H87,3,444.78,1334.34,Libre
01010101,Concepto #3375,H87,3,139.89,419.67,Libre
01010101,Concepto #3376,H87,9,255.93,2303.37,Libre
01010101,Concepto #3377,H87,7,346.64,2426.48,Libre
01010101,Concepto #3378,H87,10,155.26,1552.6,Libre
01010101,Concepto #3379,H87,3,378.31,1134.93,Libre
01010101,Concepto #3380,H87,5,225.29,1126.45,Libre
01010101,Concepto #3381,H87,9,122.31,1100.79,Libre
01010101,Concepto #3382,H87,2,451.67,903.34,Libre
01010101,Concepto #3383,H87,10,50.85,508.5,Libre
01010101,Concepto #3384,H87,7,103.27,722.89,Libre
01010101,Concepto #3385,H87,9,408.41,3675.69,Libre
01010101,Concepto #3386,H87,7,70.73,495.11,Libre
01010101,Concepto #3387,H87,8,456.32,3650.56,Libre
01010101,Concepto #3388,H87,9,76.45,688.05,Libre
01010101,Concepto #3389,H87,5,492.26,2461.3,Libre
01010101,Concepto #3390,H87,10,466.84,4668.4,Libre
01010101,Concepto #3391,H87,6,416.68,2500.08,Libre
01010101,Concepto #3392,H87,9,181.85,1636.65,Libre
01010101,Concepto #3393,H87,3,322.12,966.36,Libre
01010101,Concepto #3394,H87,1,63.74,63.74,Libre
01010101,Concepto #3395,H87,7,387.05,2709.35,Libre
01010101,Concepto #3396,H87,3,76.42,229.26,Libre
01010101,Concepto #3397,H87,7,280.49,1963.43,Libre
01010101,Concepto #3398,H87,6,159.04,954.24,Libre
01010101,Concepto #3399,H87,2,442.3,884.6,Libre
01010101,Concepto #3400,H87,10,216.85,2168.5,Libre
01010101,Concepto #3401,H87,4,151.18,604.72,Libre
01010101,Concepto #3402,H87,5,460.29,2301.45,Libre
01010101,Concepto #3403,H87,9,80.91,728.19,Libre
01010101,Concepto #3404,H87,10,496.47,4964.7,Libre
01010101,Concepto #3405,H87,6,172.75,1036.5,Libre
01010101,Concepto #3406,H87,3,385.17,1155.51,Libre
01010101,Concepto #3407,H87,1,465.03,465.03,Libre
01010101,Concepto #3408,H87,2,258.95,517.9,Libre
01010101,Concepto #3409,H87,9,468.6,4217.4,Libre
01010101,Concepto #3410,H87,6,99.31,595.86,Libre
01010101,Concepto #3411,H87,7,317.78,2224.46,Libre
01010101,Concepto #3412,H87,3,68.19,204.57,Libre
01010101,Concepto #3413,H87,5,82.03,410.15,Libre
01010101,Concepto #3414,H87,9,360.22,3241.98,Libre
01010101,Concepto #3415,H87,7,158.57,1109.99,Libre
01010101,Concepto #3416,H87,6,66.03,396.18,Libre
01010101,Concepto #3417,H87,4,184.27,737.08,Libre
01010101,Concepto #3418,H87,4,352.64,1410.56,Libre
01010101,Concepto #3419,H87,10,74.2,742.0,Libre
01010101,Concepto #3420,H87,5,374.75,1873.75,Libre
01010101,Concepto #3421,H87,3,65.3,195.9,Libre
01010101,Concepto #3422,H87,6,467.83,2806.98,Libre
01010101,Concepto #3423,H87,4,205.78,823.12,Libre
01010101,Concepto #3424,H87,3,348.55,1045.65,Libre
01010101,Concepto #3425,H87,5,460.43,2302.15,Libre
01010101,Concepto #3426,H87,2,254.37,508.74,Libre
01010101,Concepto #3427,H87,6,437.51,2625.06,Libre
01010101,Concepto #3428,H87,2,139.11,278.22,Libre
01010101,Concepto #3429,H87,9,261.65,2354.85,Libre
01010101,Concepto #3430,H87,8,485.67,3885.36,Libre
01010101,Concepto #3431,H87,5,381.8,1909.0,Libre
01010101,Concepto #3432,H87,5,114.09,570.45,Libre
01010101,Concepto #3433,H87,9,288.22,2593.98,Libre
01010101,Concepto #3434,H87,9,445.69,4011.21,Libre
01010101,Concepto #3435,H87,8,224.53,1796.24,Libre
01010101,Concepto #3436,H87,10,332.92,3329.2,Libre
01010101,Concepto #3437,H87,1,424.64,424.64,Libre
01010101,Concepto #3438,H87,3,237.47,712.41,Libre
01010101,Concepto #3439,H87,6,450.16,2700.96,Libre
01010101,Concepto #3440,H87,9,170.79,1537.11,Libre
01010101,Concepto #3441,H87,3,494.44,1483.32,Libre
01010101,Concepto #3442,H87,8,395.25,3162.0,Libre
01010101,Concepto #3443,H87,6,146.48,878.88,Libre
01010101,Concepto #3444,H87,10,222.58,2225.8,Libre
01010101,Concepto #3445,H87,2,495.73,991.46,Libre
01010101,Concepto #3446,H87,10,274.9,2749.0,Libre
01010101,Concepto #3447,H87,4,305.66,1222.64,Libre
01010101,Concepto #3448,H87,8,407.49,3259.92,Libre
01010101,Concepto #3449,H87,1,397.28,397.28,Libre
01010101,Concepto #3450,H87,9,58.2,523.8,Libre
01010101,Concepto #3451,H87,6,86.67,520.02,Libre
01010101,Concepto #3452,H87,10,123.11,1231.1,Libre
01010101,Concepto #3453,H87,9,306.35,2757.15,Libre
01010101,Concepto #3454,H87,6,491.21,2947.26,Libre
01010101,Concepto #3455,H87,6,453.82,2722.92,Libre
01010101,Concepto #3456,H87,3,235.49,706.47,Libre
01010101,Concepto #3457,H87,10,271.7,2717.0,Libre
01010101,Concepto #3458,H87,6,298.39,1790.34,Libre
01010101,Concepto #3459,H87,5,385.59,1927.95,Libre
01010101,Concepto #3460,H87,7,343.52,2404.64,Libre
01010101,Concepto #3461,H87,10,344.08,3440.8,Libre
01010101,Concepto #3462,H87,5,186.62,933.1,Libre
01010101,Concepto #3463,H87,6,198.78,1192.68,Libre
01010101,Concepto #3464,H87,10,204.53,2045.3,Libre
01010101,Concepto #3465,H87,10,170.65,1706.5,Libre
01010101,Concepto #3466,H87,7,117.5,822.5,Libre
01010101,Concepto #3467,H87,10,92.53,925.3,Libre
01010101,Concepto #3468,H87,4,134.93,539.72,Libre
01010101,Concepto #3469,H87,2,96.41,192.82,Libre
01010101,Concepto #3470,H87,9,100.58,905.22,Libre
01010101,Concepto #3471,H87,3,72.36,217.08,Libre
01010101,Concepto #3472,H87,3,207.67,623.01,Libre
01010101,Concepto #3473,H87,10,409.17,4091.7,Libre
01010101,Concepto #3474,H87,5,446.67,2233.35,Libre
01010101,Concepto #3475,H87,5,284.94,1424.7,Libre
01010101,Concepto #3476,H87,8,285.8,2286.4,Libre
01010101,Concepto #3477,H87,4,328.63,1314.52,Libre
01010101,Concepto #3478,H87,3,280.1,840.3,Libre
01010101,Concepto #3479,H87,3,333.91,1001.73,Libre
01010101,Concepto #3480,H87,8,323.0,2584.0,Libre
01010101,Concepto #3481,H87,10,324.95,3249.5,Libre
01010101,Concepto #3482,H87,7,174.55,1221.85,Libre
01010101,Concepto #3483,H87,4,485.76,1943.04,Libre
01010101,Concepto #3484,H87,2,53.38,106.76,Libre
01010101,Concepto #3485,H87,9,434.48,3910.32,Libre
01010101,Concepto #3486,H87,3,319.03,957.09,Libre
01010101,Concepto #3487,H87,4,417.62,1670.48,Libre
01010101,Concepto #3488,H87,6,162.92,977.52,Libre
01010101,Concepto #3489,H87,2,335.48,670.96,Libre
01010101,Concepto #3490,H87,10,235.92,2359.2,Libre
01010101,Concepto #3491,H87,10,98.33,983.3,Libre
01010101,Concepto #3492,H87,2,391.09,782.18,Libre
01010101,Concepto #3493,H87,10,497.58,4975.8,Libre
01010101,Concepto #3494,H87,8,179.44,1435.52,Libre
01010101,Concepto #3495,H87,9,459.78,4138.02,Libre
01010101,Concepto #3496,H87,3,59.49,178.47,Libre
01010101,Concepto #3497,H87,10,495.17,4951.7,Libre
01010101,Concepto #3498,H87,10,214.76,2147.6,Libre
01010101,Concepto #3499,H87,7,244.55,1711.85,Libre
01010101,Concepto #3500,H87,10,224.15,2241.5,Libre
